,Unnamed: 0,user_id,business_id,rating,date,categories
148190,4090995,g9MYC0QTNPPmbIdrtdan9A,JrB6On8q8f1_ICQSCLg47w,4,2015-02-24 17:40,"['Burgers', 'Fast Food', 'American (Traditional)']"
148556,4100504,ILYq_aBnEmwkvO_WZRL7mw,JrB6On8q8f1_ICQSCLg47w,2,2014-09-10 19:57,"['Burgers', 'Fast Food', 'American (Traditional)']"
148639,4102663,#NAME?,JrB6On8q8f1_ICQSCLg47w,3,2015-11-07 19:00,"['Burgers', 'Fast Food', 'American (Traditional)']"
148714,4104490,0cKr_XWLM2qLQy9j6UpHSg,JrB6On8q8f1_ICQSCLg47w,2,2016-03-08 16:05,"['Burgers', 'Fast Food', 'American (Traditional)']"
149001,4111876,nTNqFUxj6vwj-I4-wZQ8Cg,JrB6On8q8f1_ICQSCLg47w,3,2014-01-02 18:30,"['Burgers', 'Fast Food', 'American (Traditional)']"
149262,4118466,oKx9goHs2a8ecD-i9LamGw,JrB6On8q8f1_ICQSCLg47w,5,2013-02-25 18:59,"['Burgers', 'Fast Food', 'American (Traditional)']"
149385,4121978,aomkMAGFrL-gD6cqQjB4bw,JrB6On8q8f1_ICQSCLg47w,3,2013-01-04 10:13,"['Burgers', 'Fast Food', 'American (Traditional)']"
149595,4127279,6TVfL-00b1ji8uYxYolVEg,JrB6On8q8f1_ICQSCLg47w,4,2013-07-18 19:06,"['Burgers', 'Fast Food', 'American (Traditional)']"
149608,4127670,hBb-5i6Jux-VtklhWorT5Q,JrB6On8q8f1_ICQSCLg47w,3,2014-05-29 19:23,"['Burgers', 'Fast Food', 'American (Traditional)']"
149633,4128268,NgSpXzlEm4soUWQbqykUzw,JrB6On8q8f1_ICQSCLg47w,2,2013-04-16 14:47,"['Burgers', 'Fast Food', 'American (Traditional)']"
149673,4129013,8QvsJyGny3HhwyixkAO07Q,JrB6On8q8f1_ICQSCLg47w,3,2013-12-31 13:07,"['Burgers', 'Fast Food', 'American (Traditional)']"
149866,4133690,EQecQy0e8i8caL5Zhn7org,JrB6On8q8f1_ICQSCLg47w,4,2013-06-26 19:30,"['Burgers', 'Fast Food', 'American (Traditional)']"
150475,4150167,43L7aB4lEsnG8ckxA4YHuQ,JrB6On8q8f1_ICQSCLg47w,4,2015-06-24 18:09,"['Burgers', 'Fast Food', 'American (Traditional)']"
150608,4153520,opmXA3PwgL8vsMydF3IHDg,JrB6On8q8f1_ICQSCLg47w,2,2012-12-12 3:32,"['Burgers', 'Fast Food', 'American (Traditional)']"
150902,4161581,z9-uqwwe6H4a-vzzpQWysg,JrB6On8q8f1_ICQSCLg47w,5,2014-01-22 0:56,"['Burgers', 'Fast Food', 'American (Traditional)']"
150974,4163324,sLyFQX2Ipxj0xAdfQtff8w,JrB6On8q8f1_ICQSCLg47w,2,2015-10-27 3:02,"['Burgers', 'Fast Food', 'American (Traditional)']"
151045,4165358,SxMBY64n31UHPjxzIastUg,JrB6On8q8f1_ICQSCLg47w,3,2012-11-11 5:02,"['Burgers', 'Fast Food', 'American (Traditional)']"
151190,4169194,6cW8GuKZyFjpg29djEJoPg,JrB6On8q8f1_ICQSCLg47w,1,2013-06-26 20:00,"['Burgers', 'Fast Food', 'American (Traditional)']"
151488,4176848,3-HBetCfq4urb6jegfM9GA,JrB6On8q8f1_ICQSCLg47w,4,2014-01-23 0:58,"['Burgers', 'Fast Food', 'American (Traditional)']"
151948,4189207,GXjja_W8b1-lfUvdsQt02g,JrB6On8q8f1_ICQSCLg47w,4,2016-09-09 14:10,"['Burgers', 'Fast Food', 'American (Traditional)']"
152031,4191090,F7n4bBtgi37bUV9LPsw0WA,JrB6On8q8f1_ICQSCLg47w,2,2017-12-08 5:43,"['Burgers', 'Fast Food', 'American (Traditional)']"
152094,4192563,QpPyU7gK5vCZmc57QZxLoQ,JrB6On8q8f1_ICQSCLg47w,5,2018-09-06 16:23,"['Burgers', 'Fast Food', 'American (Traditional)']"
152130,4193150,2ezvau_rkadJLqDYvb8u0Q,JrB6On8q8f1_ICQSCLg47w,4,2013-03-22 18:27,"['Burgers', 'Fast Food', 'American (Traditional)']"
152243,4195792,kTqXgitsshgBE3UWJR_dbg,JrB6On8q8f1_ICQSCLg47w,2,2014-05-14 21:33,"['Burgers', 'Fast Food', 'American (Traditional)']"
152903,4213120,PGx4HvY5joEeqXzam6tO7A,JrB6On8q8f1_ICQSCLg47w,2,2014-12-23 22:30,"['Burgers', 'Fast Food', 'American (Traditional)']"
153027,4216615,uO1w3qNo21c1bVHHFTYW0w,JrB6On8q8f1_ICQSCLg47w,5,2013-12-12 16:11,"['Burgers', 'Fast Food', 'American (Traditional)']"
153028,4216618,kxz6Q2AERQeo9x6nnbHZNg,JrB6On8q8f1_ICQSCLg47w,4,2012-11-14 5:55,"['Burgers', 'Fast Food', 'American (Traditional)']"
153370,4225824,9q1Do6TVM27RNHUQAQxPRg,JrB6On8q8f1_ICQSCLg47w,2,2013-05-16 2:32,"['Burgers', 'Fast Food', 'American (Traditional)']"
153376,4225963,9rMg4ePrSLCqvzebAlUStQ,JrB6On8q8f1_ICQSCLg47w,2,2014-08-13 22:45,"['Burgers', 'Fast Food', 'American (Traditional)']"
153694,4234853,4wzWjlXxno-f3AhLLWiybA,JrB6On8q8f1_ICQSCLg47w,5,2018-07-01 1:32,"['Burgers', 'Fast Food', 'American (Traditional)']"
153717,4235389,WMXL3NuljK-WojVwU7hK3g,JrB6On8q8f1_ICQSCLg47w,1,2012-11-15 4:18,"['Burgers', 'Fast Food', 'American (Traditional)']"
154038,4243527,esJ5E0pfjQ0UhSDVaix6Pg,JrB6On8q8f1_ICQSCLg47w,3,2013-03-27 5:06,"['Burgers', 'Fast Food', 'American (Traditional)']"
154120,4245856,qIIWAMJ_LwlJi0fntUpsjg,JrB6On8q8f1_ICQSCLg47w,4,2016-07-29 23:09,"['Burgers', 'Fast Food', 'American (Traditional)']"
154388,4252192,#NAME?,JrB6On8q8f1_ICQSCLg47w,2,2015-07-31 19:26,"['Burgers', 'Fast Food', 'American (Traditional)']"
154790,4262556,oLLYmkej2TMHaTbudug5eA,JrB6On8q8f1_ICQSCLg47w,4,2018-09-08 13:16,"['Burgers', 'Fast Food', 'American (Traditional)']"
154820,4263334,OdBRr5nQqbnlKguqJSI_ug,JrB6On8q8f1_ICQSCLg47w,4,2013-10-12 21:44,"['Burgers', 'Fast Food', 'American (Traditional)']"
154829,4263473,tyO4LWAROe1rExYr0xKpdw,JrB6On8q8f1_ICQSCLg47w,4,2013-02-06 6:07,"['Burgers', 'Fast Food', 'American (Traditional)']"
154996,4267976,xEbGcdjqCcBs9NirdSKPLA,JrB6On8q8f1_ICQSCLg47w,3,2015-02-08 15:11,"['Burgers', 'Fast Food', 'American (Traditional)']"
155091,4270542,V4TPbscN8JsFbEFiwOVBKw,JrB6On8q8f1_ICQSCLg47w,4,2012-11-18 17:13,"['Burgers', 'Fast Food', 'American (Traditional)']"
155404,4278813,GPoQ9slzxVoGP36usgwWJA,JrB6On8q8f1_ICQSCLg47w,3,2014-03-20 16:41,"['Burgers', 'Fast Food', 'American (Traditional)']"
155413,4278972,Wfa-VA7CUcRfQp6-206rGA,JrB6On8q8f1_ICQSCLg47w,3,2012-11-18 11:25,"['Burgers', 'Fast Food', 'American (Traditional)']"
155988,4293948,Bf0MmUsgZ4u_BZ532CF3cA,JrB6On8q8f1_ICQSCLg47w,3,2015-10-22 4:11,"['Burgers', 'Fast Food', 'American (Traditional)']"
156037,4295281,Pn-4x0eNqZHTiWz58201GQ,JrB6On8q8f1_ICQSCLg47w,5,2013-07-02 16:27,"['Burgers', 'Fast Food', 'American (Traditional)']"
156299,4301994,ytgnmTFy7q5Qtqy6YVVYFA,JrB6On8q8f1_ICQSCLg47w,5,2014-06-17 19:18,"['Burgers', 'Fast Food', 'American (Traditional)']"
156364,4303893,yxHXDnNMcBK8mS4Hyo8BOw,JrB6On8q8f1_ICQSCLg47w,4,2014-04-06 21:12,"['Burgers', 'Fast Food', 'American (Traditional)']"
156370,4304041,o_DeoZ0Ogu32D18cgEDkbA,JrB6On8q8f1_ICQSCLg47w,4,2012-12-20 13:54,"['Burgers', 'Fast Food', 'American (Traditional)']"
157160,4324040,wjRA8L2z0w_QQ70Gy6yrJw,JrB6On8q8f1_ICQSCLg47w,4,2013-01-17 22:15,"['Burgers', 'Fast Food', 'American (Traditional)']"
157256,4326369,uNqSdkx_RHiluXPkNUZrMQ,JrB6On8q8f1_ICQSCLg47w,3,2017-03-11 21:16,"['Burgers', 'Fast Food', 'American (Traditional)']"
157285,4327400,qpujBDnG3HIys1duA_SJow,JrB6On8q8f1_ICQSCLg47w,2,2013-07-02 16:29,"['Burgers', 'Fast Food', 'American (Traditional)']"
157453,4331593,0IwZb1ePNpSVYcCdMtGoQw,JrB6On8q8f1_ICQSCLg47w,4,2017-11-13 14:22,"['Burgers', 'Fast Food', 'American (Traditional)']"
157767,4339704,iopwkjwc1WnK_-TT9R7l7A,JrB6On8q8f1_ICQSCLg47w,4,2014-04-10 2:55,"['Burgers', 'Fast Food', 'American (Traditional)']"
157811,4340871,YjEInFYevWK-j_iGHMv9JA,JrB6On8q8f1_ICQSCLg47w,5,2015-11-05 18:48,"['Burgers', 'Fast Food', 'American (Traditional)']"
157868,4342281,6C6VcPoq1DoTpaFxNEfiyg,JrB6On8q8f1_ICQSCLg47w,3,2012-11-23 20:07,"['Burgers', 'Fast Food', 'American (Traditional)']"
158046,4346948,2s1zesO5r3nDb6O9Tf6wzQ,JrB6On8q8f1_ICQSCLg47w,5,2012-12-22 15:54,"['Burgers', 'Fast Food', 'American (Traditional)']"
158070,4347447,EGJXgD6YPieaUCQxfOdXbg,JrB6On8q8f1_ICQSCLg47w,4,2012-11-25 5:28,"['Burgers', 'Fast Food', 'American (Traditional)']"
158373,4355829,wkRDnB2fPRzAZms5IyTNBA,JrB6On8q8f1_ICQSCLg47w,2,2017-11-03 2:20,"['Burgers', 'Fast Food', 'American (Traditional)']"
158754,4366957,fkK14P9CH-NR_pcYZCKvzA,JrB6On8q8f1_ICQSCLg47w,3,2018-09-21 4:00,"['Burgers', 'Fast Food', 'American (Traditional)']"
158922,4371594,YRcaNlwQ6XXPFDXWtuMGdA,JrB6On8q8f1_ICQSCLg47w,3,2013-02-13 22:29,"['Burgers', 'Fast Food', 'American (Traditional)']"
158954,4372322,JbIgJ46QTSQUmtX6l07ZDg,JrB6On8q8f1_ICQSCLg47w,4,2014-04-29 0:10,"['Burgers', 'Fast Food', 'American (Traditional)']"
159784,4394119,4DL27votaTgUIqFS_bMgjA,JrB6On8q8f1_ICQSCLg47w,5,2014-04-30 23:52,"['Burgers', 'Fast Food', 'American (Traditional)']"
160034,4400093,#NAME?,JrB6On8q8f1_ICQSCLg47w,4,2012-11-27 20:57,"['Burgers', 'Fast Food', 'American (Traditional)']"
160069,4401059,1OjCmi7VTl3puft4v1NizQ,JrB6On8q8f1_ICQSCLg47w,4,2015-12-31 13:19,"['Burgers', 'Fast Food', 'American (Traditional)']"
160767,4419213,TvZRNp-nADPC7cEduqrxPg,JrB6On8q8f1_ICQSCLg47w,3,2012-11-01 22:20,"['Burgers', 'Fast Food', 'American (Traditional)']"
160809,4420588,YKnNLQd_V__fe8RgHUYcGw,JrB6On8q8f1_ICQSCLg47w,2,2018-03-11 18:53,"['Burgers', 'Fast Food', 'American (Traditional)']"
160854,4421796,4DL27votaTgUIqFS_bMgjA,JrB6On8q8f1_ICQSCLg47w,5,2014-04-29 14:41,"['Burgers', 'Fast Food', 'American (Traditional)']"
160877,4422436,VHc1yqBhsE-l3JQFXuWydQ,JrB6On8q8f1_ICQSCLg47w,3,2016-04-30 13:20,"['Burgers', 'Fast Food', 'American (Traditional)']"
160929,4423965,HjKA0QP1TdL5EQPQ-pSJGQ,JrB6On8q8f1_ICQSCLg47w,3,2012-11-29 2:02,"['Burgers', 'Fast Food', 'American (Traditional)']"
161616,4441169,eYZ-ZrGHy7s8ynvsWMjO-w,JrB6On8q8f1_ICQSCLg47w,4,2017-09-06 0:31,"['Burgers', 'Fast Food', 'American (Traditional)']"
161668,4442803,J2Aii7GdFK7Caxem6pk7rQ,JrB6On8q8f1_ICQSCLg47w,4,2013-01-22 20:28,"['Burgers', 'Fast Food', 'American (Traditional)']"
162077,4452476,#NAME?,JrB6On8q8f1_ICQSCLg47w,3,2013-02-18 3:00,"['Burgers', 'Fast Food', 'American (Traditional)']"
162261,4456909,Y1zzn6_oMo6RXl9rlwy6Iw,JrB6On8q8f1_ICQSCLg47w,3,2013-08-28 12:58,"['Burgers', 'Fast Food', 'American (Traditional)']"
162408,4460754,bi50oVCy6pJBCEXHdhyOFA,JrB6On8q8f1_ICQSCLg47w,4,2013-01-23 4:57,"['Burgers', 'Fast Food', 'American (Traditional)']"
163108,4479882,lUj2SNXu9xTGx4y4u2wLXw,JrB6On8q8f1_ICQSCLg47w,3,2017-12-27 20:38,"['Burgers', 'Fast Food', 'American (Traditional)']"
163466,4490821,zDaTPXlUNCY0EOpHxXVx6w,JrB6On8q8f1_ICQSCLg47w,4,2018-01-31 22:20,"['Burgers', 'Fast Food', 'American (Traditional)']"
163481,4491255,jz1_R_ilTsC-Kqc04oa3IA,JrB6On8q8f1_ICQSCLg47w,5,2013-09-02 1:31,"['Burgers', 'Fast Food', 'American (Traditional)']"
163654,4496419,Nq6e5N8bjgD9B46O4va_zA,JrB6On8q8f1_ICQSCLg47w,4,2015-02-13 5:09,"['Burgers', 'Fast Food', 'American (Traditional)']"
163904,4503225,EGJXgD6YPieaUCQxfOdXbg,JrB6On8q8f1_ICQSCLg47w,4,2012-12-02 20:32,"['Burgers', 'Fast Food', 'American (Traditional)']"
164241,4512475,amI7qMi0AlfOrYoUoIYHrA,JrB6On8q8f1_ICQSCLg47w,4,2013-01-20 5:12,"['Burgers', 'Fast Food', 'American (Traditional)']"
164566,4521398,EjivzO1K8IJP8qCkX9U3qA,JrB6On8q8f1_ICQSCLg47w,3,2012-11-27 20:11,"['Burgers', 'Fast Food', 'American (Traditional)']"
164630,4523197,#NAME?,JrB6On8q8f1_ICQSCLg47w,5,2019-04-21 14:26,"['Burgers', 'Fast Food', 'American (Traditional)']"
164816,4528731,xQUT_L_Wycs_tqyJJM9BoA,JrB6On8q8f1_ICQSCLg47w,3,2018-10-13 23:50,"['Burgers', 'Fast Food', 'American (Traditional)']"
164845,4529603,Omhu17Pu7pGbO7KjbYLj1A,JrB6On8q8f1_ICQSCLg47w,4,2016-11-08 6:17,"['Burgers', 'Fast Food', 'American (Traditional)']"
165052,4534652,IqRjdp38JwVj_XSMgxTO9A,JrB6On8q8f1_ICQSCLg47w,3,2014-05-21 18:27,"['Burgers', 'Fast Food', 'American (Traditional)']"
165326,4541757,AeDIxGbhDndD87D3BVGMzQ,JrB6On8q8f1_ICQSCLg47w,1,2012-11-03 18:41,"['Burgers', 'Fast Food', 'American (Traditional)']"
165590,4549181,cESF_F2XYStfApl11wXVOA,JrB6On8q8f1_ICQSCLg47w,4,2018-05-17 21:00,"['Burgers', 'Fast Food', 'American (Traditional)']"
165592,4549209,hPX0crftOvw2HUSO71gUjA,JrB6On8q8f1_ICQSCLg47w,3,2013-03-18 1:58,"['Burgers', 'Fast Food', 'American (Traditional)']"
165933,4558516,gqn_YgUm08MEjYhWo1nRsw,JrB6On8q8f1_ICQSCLg47w,4,2013-04-05 7:59,"['Burgers', 'Fast Food', 'American (Traditional)']"
166221,4566932,K9Kpby7W1OpmdAE88q2yYw,JrB6On8q8f1_ICQSCLg47w,5,2016-05-26 22:34,"['Burgers', 'Fast Food', 'American (Traditional)']"
166625,4577975,3yMtpQ_wV4ZGg6E69uE1PQ,JrB6On8q8f1_ICQSCLg47w,3,2017-07-28 1:21,"['Burgers', 'Fast Food', 'American (Traditional)']"
166634,4578228,rGd8YUtvhSdMm8-9cMdQ4Q,JrB6On8q8f1_ICQSCLg47w,3,2013-01-26 14:36,"['Burgers', 'Fast Food', 'American (Traditional)']"
166703,4580207,eKLrhchyOJ2dUXgVhKKhpw,JrB6On8q8f1_ICQSCLg47w,4,2019-01-21 1:51,"['Burgers', 'Fast Food', 'American (Traditional)']"
166768,4582115,QRsuZ_LqrRU65dTs5CL4Lw,JrB6On8q8f1_ICQSCLg47w,4,2015-02-14 22:13,"['Burgers', 'Fast Food', 'American (Traditional)']"
166795,4583028,d5KEW-2mILNf6FieZwDyEA,JrB6On8q8f1_ICQSCLg47w,2,2019-02-25 11:10,"['Burgers', 'Fast Food', 'American (Traditional)']"
167054,4589940,fkdrvWbTnW3NSaAQDQ7m9w,JrB6On8q8f1_ICQSCLg47w,4,2016-11-08 3:21,"['Burgers', 'Fast Food', 'American (Traditional)']"
167689,4606761,sJQBwmg50yEZO2vPuRCTQQ,JrB6On8q8f1_ICQSCLg47w,1,2016-03-30 20:20,"['Burgers', 'Fast Food', 'American (Traditional)']"
167792,4609925,m7z-tX6XDZ27xGhGjnI21w,JrB6On8q8f1_ICQSCLg47w,3,2015-03-14 18:40,"['Burgers', 'Fast Food', 'American (Traditional)']"
167844,4611699,0WzKY_KgLIw6Eq_ofPxu9A,JrB6On8q8f1_ICQSCLg47w,3,2019-02-19 3:08,"['Burgers', 'Fast Food', 'American (Traditional)']"
168599,4633759,1fNQRju9gmoCEvbPQBSo7w,JrB6On8q8f1_ICQSCLg47w,3,2017-04-16 15:18,"['Burgers', 'Fast Food', 'American (Traditional)']"
168849,4640344,L8GB1sEXJrVfR-UsDRjI-g,JrB6On8q8f1_ICQSCLg47w,2,2013-07-12 20:22,"['Burgers', 'Fast Food', 'American (Traditional)']"
168859,4640660,sIdQDGutAAx7vmuTK2JhsQ,JrB6On8q8f1_ICQSCLg47w,3,2014-01-14 0:40,"['Burgers', 'Fast Food', 'American (Traditional)']"
169022,4645106,F-XkGoU9tZxZLdGI6JAtZw,JrB6On8q8f1_ICQSCLg47w,4,2016-05-24 11:18,"['Burgers', 'Fast Food', 'American (Traditional)']"
169190,4651713,B6nvVUcnj5r7mNll1iCxXQ,JrB6On8q8f1_ICQSCLg47w,4,2014-09-11 21:31,"['Burgers', 'Fast Food', 'American (Traditional)']"
169290,4656119,eqORKyk_qKSOif5UXCNMHA,JrB6On8q8f1_ICQSCLg47w,4,2012-12-13 0:35,"['Burgers', 'Fast Food', 'American (Traditional)']"
169859,4679076,RFvdx3jqilDTGA2qiOUyHA,JrB6On8q8f1_ICQSCLg47w,5,2019-04-01 3:25,"['Burgers', 'Fast Food', 'American (Traditional)']"
170217,4693258,pR7D2iviWcPvZ_Zk1tJeJg,JrB6On8q8f1_ICQSCLg47w,4,2018-12-02 3:45,"['Burgers', 'Fast Food', 'American (Traditional)']"
171148,4731622,r58au5TFI6z_1rigVObyJw,JrB6On8q8f1_ICQSCLg47w,2,2019-03-05 7:57,"['Burgers', 'Fast Food', 'American (Traditional)']"
171480,4744733,fVJGvvuiCF6_AAUhbe0LJg,JrB6On8q8f1_ICQSCLg47w,5,2019-06-22 0:30,"['Burgers', 'Fast Food', 'American (Traditional)']"
171615,4750085,Fu7ptvDUKxRev6KzefS8lg,JrB6On8q8f1_ICQSCLg47w,3,2019-05-24 12:21,"['Burgers', 'Fast Food', 'American (Traditional)']"
171732,4754161,QSpMW4hJWTYp3IeqVoLwhA,JrB6On8q8f1_ICQSCLg47w,1,2019-07-03 16:28,"['Burgers', 'Fast Food', 'American (Traditional)']"
171740,4754560,2gIfJ8aUDLYcL1mk6X18Vg,JrB6On8q8f1_ICQSCLg47w,3,2017-11-23 0:30,"['Burgers', 'Fast Food', 'American (Traditional)']"
171798,4756942,nT4wSMukdQGGkoVJm6VZRw,JrB6On8q8f1_ICQSCLg47w,4,2019-09-11 1:31,"['Burgers', 'Fast Food', 'American (Traditional)']"
172203,4774496,ouS-Douov6w19Xly4aKLHQ,JrB6On8q8f1_ICQSCLg47w,3,2012-11-17 8:20,"['Burgers', 'Fast Food', 'American (Traditional)']"
172795,4797771,nAZG4yG8TCvlKcYd0UFz4A,JrB6On8q8f1_ICQSCLg47w,3,2019-08-08 5:14,"['Burgers', 'Fast Food', 'American (Traditional)']"
275400,7328274,xHMq2fBArXBp881TVlRt5g,dht_FLsWVuO6TJeuLqY97g,2,2017-04-11 2:34,"['Burgers', 'Fast Food', 'American (Traditional)']"
275904,7341629,98uBBsxRxmBRDhg-ACip2Q,dht_FLsWVuO6TJeuLqY97g,4,2017-09-24 4:15,"['Burgers', 'Fast Food', 'American (Traditional)']"
277203,7376466,xHMq2fBArXBp881TVlRt5g,dht_FLsWVuO6TJeuLqY97g,2,2017-05-18 2:20,"['Burgers', 'Fast Food', 'American (Traditional)']"
280673,7470665,8D8mjeNaJ3DGhl0WX8copA,dht_FLsWVuO6TJeuLqY97g,4,2017-03-21 15:49,"['Burgers', 'Fast Food', 'American (Traditional)']"
281592,7494133,xHMq2fBArXBp881TVlRt5g,dht_FLsWVuO6TJeuLqY97g,4,2017-04-13 1:38,"['Burgers', 'Fast Food', 'American (Traditional)']"
298149,7983458,dOgvZFoNg87WvX8csH5B6Q,dht_FLsWVuO6TJeuLqY97g,2,2019-04-19 20:35,"['Burgers', 'Fast Food', 'American (Traditional)']"
26482,799800,AQ68GdYacVeqqqroAh9eOA,Pf8flcMF3hco_rG0EdUGog,1,2012-04-03 18:41,"['Burgers', 'Fast Food', 'Breakfast & Brunch']"
27923,833856,CfVmhlPg0lQ9ZuRNnP80nw,Pf8flcMF3hco_rG0EdUGog,3,2012-01-06 6:38,"['Burgers', 'Fast Food', 'Breakfast & Brunch']"
38579,1095420,puhvSlWJgh-Tf9n_UCe5vA,Pf8flcMF3hco_rG0EdUGog,2,2011-10-15 15:59,"['Burgers', 'Fast Food', 'Breakfast & Brunch']"
43074,1203739,Uwu72w77MPox942_GnCS7g,Pf8flcMF3hco_rG0EdUGog,3,2012-01-20 20:24,"['Burgers', 'Fast Food', 'Breakfast & Brunch']"
51149,1420365,ziSJFmTFG0mlsy_EalpPUw,Pf8flcMF3hco_rG0EdUGog,2,2012-02-29 17:20,"['Burgers', 'Fast Food', 'Breakfast & Brunch']"
54292,1539313,02AOwJB1g9ETIDGZznyuAw,Pf8flcMF3hco_rG0EdUGog,3,2011-11-20 15:55,"['Burgers', 'Fast Food', 'Breakfast & Brunch']"
271995,7236672,o-UisWaUhUaAN7jowtGiUg,li0sU2BBM6P8B5u5-RRCMA,3,2018-09-15 0:16,"['Burgers', 'Fast Food', 'Chicken Wings']"
273339,7272388,POETn3fQcZ8ngLAARCATSg,li0sU2BBM6P8B5u5-RRCMA,4,2016-03-09 14:18,"['Burgers', 'Fast Food', 'Chicken Wings']"
273886,7286637,AJL2t7GQLdwJcnWfUGx6nQ,li0sU2BBM6P8B5u5-RRCMA,4,2016-11-25 10:52,"['Burgers', 'Fast Food', 'Chicken Wings']"
275465,7329909,AvecQucBNHJ-HqmpPPzfpg,li0sU2BBM6P8B5u5-RRCMA,4,2017-01-17 19:37,"['Burgers', 'Fast Food', 'Chicken Wings']"
276305,7352402,obzQWL4UeWx-xinonKsbjQ,li0sU2BBM6P8B5u5-RRCMA,5,2017-01-05 18:13,"['Burgers', 'Fast Food', 'Chicken Wings']"
276822,7366319,22ITtShcXEQcR1M5Sb08pg,li0sU2BBM6P8B5u5-RRCMA,3,2016-05-11 17:54,"['Burgers', 'Fast Food', 'Chicken Wings']"
277524,7384627,Zz-BiHii8oi2usARP3Ngcg,li0sU2BBM6P8B5u5-RRCMA,5,2017-01-06 23:44,"['Burgers', 'Fast Food', 'Chicken Wings']"
277624,7387607,YOOsYiXGEtGFX_wSeZNcww,li0sU2BBM6P8B5u5-RRCMA,3,2017-06-21 19:41,"['Burgers', 'Fast Food', 'Chicken Wings']"
278647,7415690,8Dvr-U6jCZTVGD52LwC2qA,li0sU2BBM6P8B5u5-RRCMA,4,2017-06-01 0:47,"['Burgers', 'Fast Food', 'Chicken Wings']"
279805,7446984,HayR3lpFCN5DhZ-RQAOIUw,li0sU2BBM6P8B5u5-RRCMA,4,2017-08-21 12:46,"['Burgers', 'Fast Food', 'Chicken Wings']"
281009,7479039,kVg6QISWeyiByaYTxFNzDw,li0sU2BBM6P8B5u5-RRCMA,2,2017-11-12 15:10,"['Burgers', 'Fast Food', 'Chicken Wings']"
281097,7481230,x_awmGXkEXB3rl8LKvG48Q,li0sU2BBM6P8B5u5-RRCMA,4,2017-02-01 18:27,"['Burgers', 'Fast Food', 'Chicken Wings']"
281276,7486100,tjTrsF-CpDnTcclX-3sCTw,li0sU2BBM6P8B5u5-RRCMA,2,2016-07-08 16:47,"['Burgers', 'Fast Food', 'Chicken Wings']"
281469,7490916,mnJvynzRIYptrjyKtEBiTA,li0sU2BBM6P8B5u5-RRCMA,3,2018-03-22 18:39,"['Burgers', 'Fast Food', 'Chicken Wings']"
281749,7497555,PB3OEIzQGx_p6VdpzX3Feg,li0sU2BBM6P8B5u5-RRCMA,4,2017-11-15 17:17,"['Burgers', 'Fast Food', 'Chicken Wings']"
281803,7498716,e0AUdCu-jeOkLImiEzlTDg,li0sU2BBM6P8B5u5-RRCMA,4,2017-07-13 19:06,"['Burgers', 'Fast Food', 'Chicken Wings']"
282278,7510908,2HjBjUrqjjVfopPfghgpqw,li0sU2BBM6P8B5u5-RRCMA,4,2017-11-24 18:28,"['Burgers', 'Fast Food', 'Chicken Wings']"
283134,7534499,J3ucveGKKJDvtuCNnb_x0g,li0sU2BBM6P8B5u5-RRCMA,4,2017-10-10 0:46,"['Burgers', 'Fast Food', 'Chicken Wings']"
284068,7558519,n8xs7oUMAU2qt2-xTkUfjg,li0sU2BBM6P8B5u5-RRCMA,4,2017-06-02 10:10,"['Burgers', 'Fast Food', 'Chicken Wings']"
284075,7558625,DCcweTztEpGjZrtHhCWMcQ,li0sU2BBM6P8B5u5-RRCMA,4,2018-06-17 13:37,"['Burgers', 'Fast Food', 'Chicken Wings']"
285241,7587890,o5eA525kOTHNdAaG_1byvA,li0sU2BBM6P8B5u5-RRCMA,5,2017-05-09 22:48,"['Burgers', 'Fast Food', 'Chicken Wings']"
286521,7622536,yeviL062OUk-CjileTr2Pw,li0sU2BBM6P8B5u5-RRCMA,4,2016-08-11 22:23,"['Burgers', 'Fast Food', 'Chicken Wings']"
287748,7655576,dEDId4Rp2JpblIfYIoH00w,li0sU2BBM6P8B5u5-RRCMA,3,2017-03-12 21:59,"['Burgers', 'Fast Food', 'Chicken Wings']"
289509,7703315,7_wgKuMhwGVytCKd0uf8jw,li0sU2BBM6P8B5u5-RRCMA,4,2017-05-11 17:25,"['Burgers', 'Fast Food', 'Chicken Wings']"
290007,7716616,TGrZk61ja7X1ijAGW5lNmg,li0sU2BBM6P8B5u5-RRCMA,5,2017-06-14 23:42,"['Burgers', 'Fast Food', 'Chicken Wings']"
291201,7747912,YqMpcRUA0OMw1WNLDGoj-A,li0sU2BBM6P8B5u5-RRCMA,3,2018-04-27 14:04,"['Burgers', 'Fast Food', 'Chicken Wings']"
291670,7759513,JFeQMdvX9H6CPtrDxPF0Yw,li0sU2BBM6P8B5u5-RRCMA,3,2017-11-30 17:30,"['Burgers', 'Fast Food', 'Chicken Wings']"
292040,7769074,jwctwzboGhQmtC50Juxa9A,li0sU2BBM6P8B5u5-RRCMA,4,2017-02-08 6:02,"['Burgers', 'Fast Food', 'Chicken Wings']"
293170,7800782,euMjUJnbHJTuSP_MKX3hFw,li0sU2BBM6P8B5u5-RRCMA,5,2017-05-16 18:17,"['Burgers', 'Fast Food', 'Chicken Wings']"
293633,7818208,SCnx1kUDPKszQCWZFma7Ug,li0sU2BBM6P8B5u5-RRCMA,4,2017-05-15 3:01,"['Burgers', 'Fast Food', 'Chicken Wings']"
